gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1.0,1,1,0,-1.270809244739045,1,1,0,0,0,0,1,1,1,1.0152071962265363,-0.9604666151547352,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,1,-1.270809244739045,1,0,0,0,0,0,0,0,1,0.1924572277790187,-0.9714306527939084,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,0,1.0570551636081944,1,1,0,0,1,0,1,1,0,1.1904379197295574,1.5241221983309163,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,0,1,1.2204140694571237,1,1,0,0,0,0,0,0,1,-1.3445665469474806,-0.3742797914360205,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0,1,1,0.11774145497685222,1,1,1,1,1,1,0,0,1,0.14906676291160403,0.10482419002586088,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0,0,0,-0.37233526256993504,1,0,1,0,1,0,1,1,1,1.177087007462661,0.017022931203435565,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,1,0,0,-0.658213347805561,1,1,0,0,0,0,1,1,1,1.0585976610939516,-0.29946635813342715,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,0,-0.4131749890321673,1,0,0,0,1,0,1,0,1,0.7448512228218755,-0.17961808462936182,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,0,0,-1.1482900653523482,1,0,0,0,0,0,0,0,1,-0.6636700213357416,-0.9243942641390377,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,1,0,0.24026063436354905,1,0,1,1,0,0,0,0,1,0.4928527537841977,0.337404120310796,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,1,-1.270809244739045,1,1,0,0,0,0,0,0,0,-1.3579174592143775,-0.9920910807184354,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,-1.270809244739045,1,0,0,0,0,0,1,1,0,0.8166123762564462,-0.9631131069986735,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,1,1,1.0978948900704268,1,0,0,1,0,1,1,1,1,0.37603227144885026,1.0176192424847321,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0,0,0,-0.2906558096454705,1,0,0,0,0,0,0,0,0,0.20914586811263974,-0.21666897044449882,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,1,0,1,0.4961904818509217,-0.9673830770325907,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,0.8936962577592654,0,0,1,0,0,1,0,1,0,-0.687034117802811,0.05124940975655415,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0,1,0,-1.229969518276813,1,0,0,0,0,0,0,0,0,-1.496433173983432,-0.9796370014528432,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1,1,1.6288113340794463,1,1,1,1,1,1,1,1,1,1.6777462174712925,2.6428988260717783,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0,1,0,1.0570551636081944,1,0,1,1,1,0,0,0,0,-0.1463221709934889,0.5823714115795433,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0,1,0,0.1585811814390845,1,1,1,1,1,1,0,1,1,1.3806884195328375,0.7027311919105882,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,1,1,1,0.6078181725236395,1,0,0,0,0,0,0,0,0,0.19579495584574272,0.46915048739895376,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0,0,0.24026063436354905,1,0,0,0,0,0,0,0,0,-1.4814133976831734,-0.6722658772925748,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0,1,1,1.4654524282305172,1,1,0,1,0,1,1,1,1,1.3039206739981808,2.1283007187029597,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,1,0,0,-1.270809244739045,1,0,0,1,0,0,0,1,1,0.7114739421546333,-0.9645141909160526,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,1.3429332488438204,1,1,0,0,0,0,0,0,1,-1.3145269943469626,-0.2250309950942536,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,1,1,0,-0.33149553610770277,1,1,0,0,0,0,1,1,1,0.9634724111923112,0.004257499956203603,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-0.4540147154943996,0,0,1,0,0,1,0,0,0,-0.9874296438079899,-0.6601009105813623,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0,1,1,1.138734616532659,1,0,1,1,1,0,0,0,0,-0.1396467148600404,0.6404830350098869,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0,1,1,1.6288113340794463,1,1,0,0,0,0,0,0,0,-1.2878251698131689,-0.17926225379320207,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1,0,0,-0.6173736213433287,1,0,0,0,0,0,0,0,1,-0.6553257011689311,-0.6600119528723225,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,0.6486578989858718,1,1,0,0,0,0,0,0,0,-1.3579174592143775,-0.4765589174046968,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0,1,1,0.19942090790131678,1,1,0,1,0,0,1,0,1,0.8049303280229112,0.48307236886370514,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,0.5669784460614072,1,1,0,0,0,0,0,0,0,-1.3262090425804973,-0.484187040954872,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,0,0,0,1.424612701768285,1,1,1,1,1,1,1,1,1,0.8049303280229112,1.6228874947925145,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0,1,0,1.0978948900704268,0,0,0,0,0,0,1,1,1,-0.6803586616693627,0.18337384710813187,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1,1,0,-0.49485444195663186,1,0,0,1,0,0,0,0,1,0.2992645259141935,-0.3518179699034345,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-1.270809244739045,1,0,0,1,0,0,0,0,0,-0.5067968021997036,-0.9807489728158425,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,0,1.4654524282305172,1,1,1,1,1,1,1,1,1,0.8716848893573954,1.800669476308844,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,-1.4830822617165353,-0.9937590377629344,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,0,-0.6173736213433287,0,0,1,0,1,0,0,0,0,-1.0107937402750595,-0.7391175956360931,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,0,1.6288113340794463,1,1,1,1,1,0,1,1,1,0.6864409816542018,1.702927193501205,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0,0,1,-1.270809244739045,1,0,0,0,0,1,0,1,1,-0.1713551314939205,-0.9762788479365853,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-0.9849311595034191,1,0,1,0,0,0,0,0,1,-0.49511475396616883,-0.8401735531054702,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,0,-0.24981608318323825,0,0,1,0,1,0,0,0,0,-0.9774164596078174,-0.5674959354707801,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,0,0,-1.1482900653523482,1,0,0,0,0,0,0,0,1,0.18411290761220817,-0.8969285714729547,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,0.689497625448104,0,0,0,1,0,0,1,1,1,-0.4300290566650468,0.12755288468556666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0,1,1,-0.37233526256993504,1,0,0,1,1,1,0,0,0,0.6380439246867007,-0.1575565727874556,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-1.1482900653523482,1,0,0,0,0,0,1,0,0,-0.30653311819625095,-0.9016433300520719,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,0,0.7711770783725685,1,1,0,0,0,0,0,0,0,-1.3262090425804973,-0.42987835958598586,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0,1,1,1.6288113340794463,1,1,1,1,1,1,0,1,0,0.5395809467183363,1.5880160728488564,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0,0,1.6288113340794463,1,1,0,1,1,1,1,1,1,1.5659323272360313,2.5612134097458497,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1,1,0,-0.658213347805561,1,0,0,0,1,1,0,1,1,0.896717849857827,-0.31776940676839577,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,0,1.6288113340794463,1,1,0,0,0,0,0,0,0,-1.3111892662802385,-0.2417772838210231,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0,0,0,0.5261387195991749,1,0,1,1,0,1,0,0,1,-0.07122328949219417,0.24106292142053584,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0,1,1,-1.1891297918145805,1,0,0,1,0,1,0,0,1,0.5112102581511807,-0.8954385298465357,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,0.21582132424608824,-0.9711193008122685,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-0.5765338948810964,1,0,0,0,0,0,0,0,0,-1.4880888538166215,-0.8217148284796817,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-0.9849311595034191,1,0,0,0,0,0,0,0,0,-1.4914265818833459,-0.939783947802948,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,1,1,-0.2815001576958194,-0.9777466501357444,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,1.5062921546927495,1,1,0,1,1,1,1,1,1,0.5762959554523029,1.4886725512784982,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0,1,1,0.24026063436354905,1,1,0,1,1,0,1,0,1,1.000187419926278,0.6092811185641265,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-1.270809244739045,1,1,0,0,0,0,0,0,1,0.32763521448134914,-0.9696292591858494,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-1.229969518276813,1,0,0,0,0,1,1,1,0,0.18745063567893216,-0.9438760024187854,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-1.1482900653523482,1,0,0,0,0,0,1,1,1,0.7932482797893766,-0.8379051315249515,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,0,-0.9032517065789546,1,0,0,0,0,0,0,0,0,-1.4880888538166215,-0.9207469980683999,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,0,1,1,0.1585811814390845,1,1,0,1,1,0,1,0,1,1.090306077727831,0.5352683046428925,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0,0,1.0570551636081944,1,1,1,1,1,1,0,0,1,0.21415246021272577,0.9094689077194192,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,0,0,0.97537571068373,1,1,1,1,0,1,0,0,1,-0.0011310000909854545,0.627628646053615,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0,1,1,1.0978948900704268,1,1,1,0,1,1,1,0,1,0.3927209117824713,1.0074558242269183,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0,1,1,1.4654524282305172,1,1,1,1,1,1,0,1,1,0.4594754731169556,1.3694469817377128,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0,1,0,1.6288113340794463,1,1,0,1,1,1,1,1,1,1.4874957176680124,2.604380138057483,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0,0,0,-1.0257708859656514,1,0,0,0,0,0,0,0,1,0.1624176751785006,-0.7708754977633534,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,0.8120168048348009,1,1,0,0,0,0,0,0,0,-1.3896258758482576,-0.4445119027230568,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0,0,0,-0.7398928007300255,1,0,0,0,1,0,0,0,0,0.3560059030485047,-0.5464351978555732,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,0.8528565312970331,1,1,1,0,0,1,0,1,0,0.23918542071315735,0.69984006636679,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,-0.82157225365449,1,0,0,0,0,0,0,0,0,-1.5014397660835184,-0.8878548851508804,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0,0,0,0.6078181725236395,1,1,1,0,1,0,1,0,0,1.0085317400930884,1.0500443274297917,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,0,1,1.0162154371459622,1,0,0,0,0,0,0,0,1,-1.5047774941502425,-0.48211877421969335,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0,0,0,1.547131881154982,0,0,1,1,1,1,0,0,1,-0.6703454774691899,0.3574640836993034,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0,0,-0.6990530742677933,1,0,0,0,1,0,1,1,1,0.9784921874925703,-0.3331590904323061,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1,1,0,0.40361954021247815,1,0,1,0,0,0,0,0,1,0.3159531662478146,0.43363412206475593,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,1,0,0.97537571068373,1,0,1,1,1,0,1,1,1,1.3656686432325786,1.6964999990230685,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,1,1,-1.229969518276813,1,0,1,0,0,0,1,1,0,1.0819617575610205,-0.9208581952046998,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1,0,0,0.6078181725236395,1,1,0,1,1,0,0,0,1,0.6847721176208398,0.7627554060852907,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,1,0,0.07690172851461995,1,1,0,1,0,0,0,1,0,0.8065991920562732,0.3317108269322394,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,-0.5765338948810964,1,0,0,0,0,1,0,1,1,0.6981230298877363,-0.2904371506658728,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,0,-0.04561745087207687,1,0,0,0,0,1,0,0,1,-0.5168099863998762,-0.3362281313941843,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,1,-0.9032517065789546,1,0,0,0,1,1,1,0,1,0.8816980735575679,-0.5738341722398762,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,1.3020935223815882,1,0,1,0,1,1,1,0,0,0.15240449097832806,0.9755422461088381,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0,0,0,-1.1891297918145805,1,1,0,0,0,0,0,0,1,0.34265499078160816,-0.9082929188028076,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,1.261253795919356,1,1,0,0,0,0,0,0,0,-1.3161958583803248,-0.3030913847768049,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0,1,0,0.689497625448104,1,1,1,0,1,1,1,1,0,0.6564014290536837,0.8027863751532658,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-0.49485444195663186,1,0,0,0,0,0,0,0,1,-1.5281415906173121,-0.8481352680645451,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,0,-1.0257708859656514,1,0,0,0,0,0,0,1,1,0.48784616168411116,-0.7700748783819937,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,0,1.424612701768285,1,0,1,1,0,0,1,1,1,1.208795424096541,1.992061987308284,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,1,0,0.5669784460614072,1,0,0,0,0,0,0,0,0,-1.5047774941502425,-0.6241619961292247,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-0.4131749890321673,1,1,0,0,0,0,0,0,1,0.3777011354822123,-0.2094411565850033,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,1,0,-1.1891297918145805,0,0,1,0,0,1,0,0,0,-0.9874296438079899,-0.9577978838835368,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-0.12729690379654143,1,0,0,0,0,0,0,0,1,-1.4981020380167944,-0.7482580002399474,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,0,-0.6469813810021205,-0.9826170847056812,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,0,-0.1681366302587737,1,0,1,0,0,1,0,0,0,-0.3449169909635793,-0.3682973855030842,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-1.1482900653523482,1,0,0,0,1,0,0,0,1,0.30760884608100403,-0.8778471428838867,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,0.8120168048348009,0,0,1,1,0,1,0,0,0,-0.8539205211390215,-0.12115063036285835,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0,0,0,1.6288113340794463,0,0,1,1,1,1,1,1,1,0.03057741654289417,1.0283608858513051,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0,0,-1.229969518276813,1,0,0,1,0,0,0,0,1,-0.5218165784999627,-0.9622457693355341,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,0,-0.7807325271922578,1,1,0,1,1,1,0,0,0,0.8249566964232568,-0.49910969664632276,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,0,0,0.11774145497685222,1,0,1,1,1,0,0,0,0,-0.11628261839297083,-0.10375939824554913,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-1.107450338890116,1,0,0,0,0,0,0,1,1,0.5112102581511807,-0.8192907309083431,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,0,-0.4131749890321673,1,0,1,0,0,1,0,0,1,-0.2815001576958194,-0.42801024769614704,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,1,1,0.3219400872880136,1,0,0,0,0,0,0,0,0,-1.5047774941502425,-0.6429543121639131,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1,1,0,0.24026063436354905,1,1,1,1,0,0,0,1,0,1.0118694681598124,0.5945808571452755,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,0,0,-0.8624119801167224,1,0,0,0,0,0,0,0,0,-1.479744533649811,-0.9070252714489885,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-1.270809244739045,1,1,0,0,0,0,0,0,1,0.3593436311152292,-0.9692067100679098,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,1.4654524282305172,1,0,1,0,1,0,0,0,1,-0.3415792628968551,0.6318096583784922,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0,0,0,1.3020935223815882,1,0,0,0,0,0,0,0,0,-1.506446358183605,-0.4511614914737926,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1,1,1,0.4444592666747104,1,1,0,1,1,1,1,1,1,1.5375616386688755,1.0823582152385514,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,1,0,0.5669784460614072,1,0,1,1,1,1,0,0,0,0.032246280576256656,0.35257140970210643,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0,1,1,0.8936962577592654,1,0,0,1,0,1,0,0,1,0.5095413941178187,0.9374238677852219,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0,0,-1.270809244739045,1,1,0,0,0,0,0,0,0,0.3777011354822123,-0.9689620763680499,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,1.5879716076172141,1,0,0,0,0,0,0,0,0,-1.496433173983432,-0.41282071887757654,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0,1,1.2204140694571237,1,1,0,0,0,0,0,0,0,-1.2911628978798932,-0.2738910167844431,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,1,0,1,-1.270809244739045,1,0,0,0,1,0,0,0,1,-0.4851015697659963,-0.9804598602614626,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,0,-0.9849311595034191,1,0,1,0,0,0,0,0,1,0.3443238548149702,-0.7100506642072912,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-1.270809244739045,1,0,0,0,1,0,1,0,1,0.6964541658543744,-0.9647143457613924,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,1,1,1.0570551636081944,1,0,0,0,0,0,0,0,1,-1.506446358183605,-0.5095844668857762,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0,0,0,1.424612701768285,1,0,0,0,0,0,0,0,0,-1.4730690775163628,-0.4052370741819212,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0,1,1,-1.1891297918145805,1,0,0,0,0,0,0,0,0,-1.5214661344838636,-0.9796370014528432,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0,0,0,-1.107450338890116,1,0,0,0,0,0,0,0,1,-1.5031086301168806,-0.9618232202175943,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0,1,1,1.138734616532659,1,0,1,1,1,1,0,0,1,0.038921736709704696,0.7444968363048422,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0,0,0,0.8120168048348009,1,0,1,1,0,0,1,0,1,-0.0478591930251246,0.48391746709958444,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,1,1,0,1.5879716076172141,1,0,1,1,1,1,1,1,1,1.5025154939682714,2.5129538525916795,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0,0,0,-1.0666106124278838,1,0,0,0,0,0,0,0,0,-0.6653388853691036,-0.8822505494813638,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,1.547131881154982,1,1,0,1,1,1,1,1,1,1.5192041343018925,2.4175689490735994,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0,1,0,1.6288113340794463,1,1,0,1,1,0,1,1,1,1.3039206739981808,2.2647396049429744,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0,1,1,0.07690172851461995,1,1,0,0,1,0,0,1,1,0.8466519288569638,0.3747441186803126,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,1,-1.1482900653523482,1,1,0,0,1,1,0,0,1,0.7481889508885995,-0.8508929570447834,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,0,-1.270809244739045,1,0,0,0,0,0,1,1,1,0.8700160253240334,-0.962401445326354,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,0,-1.107450338890116,1,0,0,1,0,0,0,0,0,-0.4717506574990995,-0.8939040093655967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,1,1,1.4654524282305172,1,1,0,0,0,0,0,0,0,-1.3111892662802385,-0.282119604870638,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0,1,1,1.6288113340794463,0,0,1,1,1,0,0,0,0,-0.8739468895393668,0.22618474458360519,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0,1,0,1.5879716076172141,0,0,0,1,1,1,1,1,1,-0.10960716225952255,0.9144282999983964,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0,0,0,-0.5356941684188642,1,0,0,0,0,0,0,0,1,-0.656994565202293,-0.6176458439420489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1,1,0,-0.37233526256993504,1,0,1,1,0,0,0,1,1,0.8449830648236019,-0.10246951146446999,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,1,-0.4540147154943996,1,0,0,0,0,0,0,0,0,-1.4663936213829143,-0.8016326256639141,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,1.0978948900704268,0,0,1,0,1,0,0,0,0,-0.9974428280081628,-0.12195124974421782,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-0.9440914330411869,1,0,0,0,0,0,0,1,1,0.4961904818509217,-0.6810059722057493,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0,1,1,-1.0257708859656514,1,0,0,0,1,0,0,0,0,-0.5334986267334972,-0.8514267032990231,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,1,1,-0.2906558096454705,1,0,0,0,0,0,0,0,0,-1.489757717849984,-0.771431483444853,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-1.229969518276813,1,0,0,0,0,0,0,0,0,-1.489757717849984,-0.9837735349232007,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0,1,1,0.36277981375024587,1,1,1,1,1,0,1,0,1,0.32930407851471116,0.342074400035393,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1,1,0,-1.229969518276813,1,0,0,0,1,0,1,1,1,1.0285581084934334,-0.9219701665676991,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0,0,0,0.5261387195991749,1,1,1,0,1,1,1,1,1,1.4607938931342188,1.2054756845498347,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,0,-1.1891297918145805,0,0,1,0,0,1,0,0,0,-1.0158003323751457,-0.9407847220296475,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,-1.4814133976831734,-0.9937367983356743,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-0.6990530742677933,1,0,1,1,1,1,1,1,0,0.6597391571204082,-0.42994507786776587,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0,0,0,-0.5765338948810964,1,0,0,0,0,0,0,0,0,-1.5031086301168806,-0.8198467165898428,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,1,1,0,-0.2906558096454705,1,1,1,0,0,0,0,1,1,0.8132746481897217,-0.03426118805809255,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,1,1,0,-1.270809244739045,1,0,0,0,0,0,0,0,1,0.1924572277790187,-0.9714306527939084,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,0,0,-0.9032517065789546,1,0,0,1,0,1,0,1,0,0.007213320075825072,-0.6978412186415589,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0,1,1,1.0162154371459622,1,0,0,0,0,0,0,0,1,-1.4880888538166215,-0.5189695051894904,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0,0,-1.229969518276813,1,0,0,0,0,0,0,0,1,-1.4680624854162763,-0.9850411822770199,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,1,1,1.5062921546927495,1,1,1,1,1,1,1,1,0,1.6210048403369808,2.508906276830362,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,1,1,0,-0.20897635672100598,0,0,0,0,0,0,0,1,0,-0.940701450873851,-0.5437442271571149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0,0,0,-1.1891297918145805,1,0,0,1,0,0,0,1,0,0.6547325650203217,-0.898218458254034,1.0,0.0,0.0,0.0,0.0,1.0,0.0
