Product Name,brand,Discount price,discount_pct(%),Stars,Rating,Reviews,ram_gb,storage_gb,storage_type,processor_brand,processor_tier,processor_generation,is_gaming,premium_brand
HP Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Lapto...,HP,42990.0,18.46,4.2,5540.0,485.0,16.0,512.0,SSD,Intel,Entry,12,0,0
HP Pavilion Plus AI Powered Laptop AMD Ryzen 7 Octa Core 7840U - (16 GB/1 TB SSD/Windows 11 Home) 14-e...,HP,84990.0,13.75,0.0,0.0,0.0,16.0,1024.0,SSD,AMD,High,0,0,0
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,HP,79990.0,19.63,4.4,139.0,14.0,16.0,512.0,SSD,Intel,High,12,0,0
MSI Thin 15 Intel Core i7 12th Gen 12650H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,MSI,67990.0,19.05,0.0,0.0,0.0,8.0,1024.0,SSD,Intel,High,12,0,1
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,Lenovo,53390.0,23.61,3.8,53.0,5.0,16.0,512.0,SSD,Intel,Mid,12,0,0
Infinix GT Book Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,Infinix,79990.0,38.46,4.2,29.0,3.0,16.0,512.0,SSD,Intel,Mid,13,0,0
HP AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 14-hr0000AU Thin and Light Laptop,HP,49490.0,16.67,0.0,0.0,0.0,16.0,512.0,SSD,AMD,Mid,0,0,0
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-KG2IN / NP750XGK-...,SAMSUNG,72990.0,20.65,4.2,61.0,7.0,16.0,512.0,SSD,Intel,Other,0,0,0
HP (15s-fq5007TU) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5327TU Thin a...,HP,38990.0,23.75,4.2,5540.0,485.0,8.0,512.0,SSD,Intel,Entry,12,0,0
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,Lenovo,36499.0,38.02,4.2,1164.0,66.0,8.0,512.0,SSD,Intel,Entry,12,0,0
Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,Lenovo,53190.0,38.29,4.2,58.0,11.0,16.0,512.0,SSD,AMD,Mid,0,0,0
Infinix GT Series Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVID...,Infinix,79990.0,38.46,4.2,29.0,3.0,16.0,512.0,SSD,Intel,Mid,13,0,0
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,HP,36990.0,27.85,4.2,3102.0,221.0,8.0,512.0,SSD,Intel,Entry,12,0,0
Lenovo IdeaPad Slim 1 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | ...,Lenovo,35990.0,34.67,4.2,4238.0,411.0,8.0,512.0,SSD,AMD,Mid,0,0,0
Lenovo Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) V14 ITL G2 Thin and Light Lap...,Lenovo,45490.0,31.56,4.0,45.0,1.0,8.0,512.0,SSD,Intel,Mid,11,0,0
Acer Nitro V Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,Acer,77759.0,16.39,4.2,133.0,12.0,16.0,512.0,SSD,Intel,Mid,13,0,0
ASUS Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 30...,ASUS,60990.0,26.51,4.7,6.0,2.0,8.0,512.0,SSD,Intel,Mid,11,0,0
ASUS Vivobook AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK521WS Thin and...,ASUS,37849.0,38.95,0.0,0.0,0.0,8.0,512.0,SSD,AMD,Mid,0,0,0
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) IN-N15I Thin ...,Thomson,27490.0,31.26,5.0,3.0,0.0,8.0,256.0,SSD,Intel,Entry,12,0,0
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,MSI,54990.0,38.89,3.9,7.0,1.0,16.0,512.0,SSD,Intel,Mid,12,0,1
Lenovo Legion 5 AMD Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,Lenovo,99990.0,46.27,4.6,16.0,1.0,16.0,1024.0,SSD,AMD,High,0,1,0
Colorful P15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,Colorful,68990.0,31.01,4.2,40.0,5.0,16.0,512.0,SSD,Intel,Mid,12,0,0
MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,MSI,51990.0,23.53,4.2,112.0,15.0,8.0,512.0,SSD,Intel,Mid,12,0,1
Thomson NEO Core Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,Thomson,43770.0,37.46,4.7,3.0,1.0,16.0,512.0,SSD,Intel,High,12,0,0
MSI Modern 14 H Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home) Modern 14 H D13MG-072...,MSI,68990.0,12.66,4.2,56.0,5.0,16.0,1024.0,SSD,Intel,High,13,0,1
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-KG3IN / NP750XGK-...,SAMSUNG,82990.0,19.81,4.6,25.0,2.0,16.0,512.0,SSD,Intel,Other,0,0,0
Infinix Y1 Plus Neo (2023) Intel Celeron Quad Core 11th Gen N5100 - (4 GB/128 GB SSD/Windows 11 Home) ...,Infinix,19990.0,33.34,4.0,1566.0,210.0,4.0,128.0,SSD,Intel,Entry,11,0,0
HP 247 G8 AMD Ryzen 5 Dual Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 247 G8 Notebook,HP,29990.0,52.72,4.3,60.0,6.0,8.0,512.0,SSD,AMD,Mid,0,0,0
HP Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Lapto...,HP,42990.0,18.46,4.2,5540.0,485.0,16.0,512.0,SSD,Intel,Entry,12,0,0
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin ...,Thomson,28129.0,37.48,5.0,3.0,0.0,8.0,512.0,SSD,Intel,Entry,12,0,0
Acer Predator Helios Neo 16 2024 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB...,Acer,129990.0,9.1,4.0,5.0,0.0,16.0,1024.0,SSD,Intel,High,14,1,0
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (16 GB/512 GB SSD/Windows 11 Home) X515EA-EJ342WS Thi...,ASUS,35800.0,28.39,4.3,8671.0,751.0,16.0,512.0,SSD,Intel,Entry,11,0,0
MSI Thin 15 Intel Core i7 12th Gen 12650H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,MSI,67990.0,19.05,0.0,0.0,0.0,8.0,1024.0,SSD,Intel,High,12,0,1
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,Lenovo,53390.0,23.61,3.8,53.0,5.0,16.0,512.0,SSD,Intel,Mid,12,0,0
Lenovo Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82TW0019IH Laptop,Lenovo,47190.0,52.81,4.1,63.0,2.0,8.0,512.0,SSD,Intel,Mid,12,0,0
Lenovo LOQ 2024 Intel Core i7 13th Gen 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDI...,Lenovo,89990.0,26.89,4.5,4.0,0.0,16.0,512.0,SSD,Intel,High,13,0,0
ASUS TUF Gaming A17 with 90Whr Battery AMD Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 1...,ASUS,54750.0,23.95,4.4,2210.0,249.0,8.0,512.0,SSD,AMD,Mid,0,1,0
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,HP,36990.0,27.85,4.2,3102.0,221.0,8.0,512.0,SSD,Intel,Entry,12,0,0
Lenovo IdeaPad Slim 1 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | ...,Lenovo,35990.0,34.67,4.2,4238.0,411.0,8.0,512.0,SSD,AMD,Mid,0,0,0
Acer Extensa (2023) Intel Intel Core i3 12th Gen N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Thi...,Acer,32490.0,30.86,4.2,1066.0,109.0,8.0,512.0,SSD,Intel,Entry,12,0,0
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) IN-N15I Thin ...,Thomson,27490.0,31.26,5.0,3.0,0.0,8.0,256.0,SSD,Intel,Entry,12,0,0
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,MSI,54990.0,38.89,3.9,7.0,1.0,16.0,512.0,SSD,Intel,Mid,12,0,1
ASUS (2024) Intel Pentium Quad Core N5030 - (4 GB/1 TB HDD/Windows 11 Home) X543MA-GQ1020T Laptop,ASUS,22490.0,31.83,3.7,5849.0,837.0,4.0,1024.0,HDD,Intel,Entry,0,0,0
Colorful P15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,Colorful,84990.0,29.17,4.3,43.0,11.0,16.0,512.0,SSD,Intel,High,12,0,0
Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...,Lenovo,52990.0,41.12,4.3,51.0,5.0,16.0,512.0,SSD,AMD,High,0,0,0
HP Pavilion Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 14-dv2053TU Thin and Ligh...,HP,58480.0,19.38,4.2,699.0,62.0,8.0,512.0,SSD,Intel,Mid,12,0,0
MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,MSI,51990.0,23.53,4.2,112.0,15.0,8.0,512.0,SSD,Intel,Mid,12,0,1
Thomson NEO Core Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,Thomson,43770.0,37.46,4.7,3.0,1.0,16.0,512.0,SSD,Intel,High,12,0,0
DELL AMD Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,DELL,94990.0,50.25,2.8,4.0,0.0,16.0,1024.0,SSD,AMD,Ultra,0,0,0
HP Laptop Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0123TU Thin and Light Laptop,HP,36990.0,7.51,0.0,0.0,0.0,8.0,512.0,SSD,Intel,Entry,0,0,0
HP Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Lapto...,HP,42990.0,18.46,4.2,5540.0,485.0,16.0,512.0,SSD,Intel,Entry,12,0,0
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin ...,Thomson,28129.0,37.48,5.0,3.0,0.0,8.0,512.0,SSD,Intel,Entry,12,0,0
ASUS VivoBook K15 OLED (2024) AMD Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 1...,ASUS,51900.0,34.3,4.4,2084.0,231.0,8.0,256.0,SSD,AMD,Mid,0,0,0
ASUS AMD Ryzen 3 Quad Core - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop,ASUS,35990.0,29.42,0.0,0.0,0.0,8.0,512.0,SSD,AMD,Entry,0,0,0
DELL Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and Light La...,DELL,57250.0,21.74,4.1,149.0,4.0,16.0,512.0,SSD,Intel,Mid,13,0,0
MSI Cyborg 15 Intel Core i5 12th Gen i5-12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,MSI,58990.0,34.45,0.0,0.0,0.0,16.0,512.0,SSD,Intel,Mid,12,0,1
MSI Thin 15 Intel Core i7 12th Gen 12650H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,MSI,67990.0,19.05,0.0,0.0,0.0,8.0,1024.0,SSD,Intel,High,12,0,1
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,Lenovo,53390.0,23.61,3.8,53.0,5.0,16.0,512.0,SSD,Intel,Mid,12,0,0
Lenovo IdeaPad 1 (2024) Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin...,Lenovo,26890.0,22.93,3.7,710.0,49.0,4.0,256.0,SSD,Intel,Entry,0,0,0
HP Pavilion Aero (2023) AMD Ryzen 7 Octa Core 7735U - (16 GB/1 TB SSD/Windows 11 Home) 13-BE2048AU Thi...,HP,69890.0,23.71,4.4,142.0,16.0,16.0,1024.0,SSD,AMD,High,0,0,0
Acer Aspire 3D 15 SpatialLabs Edition Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/...,Acer,174990.0,15.46,0.0,0.0,0.0,16.0,1024.0,SSD,Intel,High,13,0,0
Lenovo LOQ (2024) Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVID...,Lenovo,109990.0,28.53,4.3,338.0,46.0,16.0,512.0,SSD,Intel,High,13,0,0
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,HP,36990.0,27.85,4.2,3102.0,221.0,8.0,512.0,SSD,Intel,Entry,12,0,0
Lenovo IdeaPad Slim 1 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | ...,Lenovo,35990.0,34.67,4.2,4238.0,411.0,8.0,512.0,SSD,AMD,Mid,0,0,0
ASUS Vivobook 15 Intel Pentium Gold 7505 - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ121WS Laptop,ASUS,27990.0,34.89,0.0,0.0,0.0,8.0,512.0,SSD,Intel,Entry,0,0,0
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) IN-N15I Thin ...,Thomson,27490.0,31.26,5.0,3.0,0.0,8.0,256.0,SSD,Intel,Entry,12,0,0
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,MSI,54990.0,38.89,3.9,7.0,1.0,16.0,512.0,SSD,Intel,Mid,12,0,1
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0413 ...,ASUS,18990.0,42.44,3.8,1602.0,144.0,4.0,128.0,EMMC,Intel,Entry,0,0,0
Lenovo LOQ 2024 Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA ...,Lenovo,103990.0,29.21,4.0,4.0,2.0,16.0,1024.0,SSD,Intel,High,13,0,0
HP Laptop Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15s-fy5010TU Thin and Light...,HP,39990.0,14.38,0.0,0.0,0.0,8.0,256.0,SSD,Intel,Entry,12,0,0
HP Intel Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14s - dy5005TU Thin and Lig...,HP,63990.0,11.53,4.2,2186.0,165.0,16.0,512.0,SSD,Intel,Mid,12,0,0
MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,MSI,51990.0,23.53,4.2,112.0,15.0,8.0,512.0,SSD,Intel,Mid,12,0,1
Thomson NEO Core Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,Thomson,43770.0,37.46,4.7,3.0,1.0,16.0,512.0,SSD,Intel,High,12,0,0
MSI Modern 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-818IN T...,MSI,41990.0,23.64,4.2,912.0,109.0,8.0,512.0,SSD,Intel,Mid,12,0,1
HP Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0008TU Chromebook,HP,23990.0,20.08,3.9,2887.0,356.0,4.0,128.0,EMMC,Intel,Entry,0,0,0
HP Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Lapto...,HP,42990.0,18.46,4.2,5540.0,485.0,16.0,512.0,SSD,Intel,Entry,12,0,0
MSI Thin 15 Intel Core i7 12th Gen 12650H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,MSI,67990.0,19.05,0.0,0.0,0.0,8.0,1024.0,SSD,Intel,High,12,0,1
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,HP,54990.0,21.69,4.3,407.0,38.0,16.0,512.0,SSD,AMD,Mid,0,0,0
MSI Modern 15 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B7M-072IN Thin...,MSI,42890.0,31.91,4.3,1885.0,234.0,8.0,512.0,SSD,AMD,Mid,0,0,1
"ASUS Vivobook 14X (2023) For Creator, Intel H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD...",ASUS,69990.0,23.92,0.0,0.0,0.0,16.0,512.0,SSD,Intel,Other,0,0,0
Lenovo IdeaPad AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN8 Thin and Light L...,Lenovo,37990.0,46.18,4.0,5.0,1.0,8.0,512.0,SSD,AMD,Mid,0,0,0
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,HP,36990.0,27.85,4.2,3102.0,221.0,8.0,512.0,SSD,Intel,Entry,12,0,0
Lenovo IdeaPad Slim 1 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | ...,Lenovo,35990.0,34.67,4.2,4238.0,411.0,8.0,512.0,SSD,AMD,Mid,0,0,0
Infinix Y4 Max Series Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,Infinix,49990.0,37.5,4.4,31.0,0.0,16.0,512.0,SSD,Intel,High,13,0,0
"ASUS Vivobook 16X For Creator, Intel H-Series Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Window...",ASUS,74990.0,35.9,4.2,105.0,12.0,16.0,512.0,SSD,Intel,Other,0,0,0
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) IN-N15I Thin ...,Thomson,27490.0,31.26,5.0,3.0,0.0,8.0,256.0,SSD,Intel,Entry,12,0,0
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,MSI,54990.0,38.89,3.9,7.0,1.0,16.0,512.0,SSD,Intel,Mid,12,0,1
Acer Extensa Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) EX215-33 Notebook,Acer,31490.0,28.43,4.2,730.0,78.0,8.0,512.0,SSD,Intel,Entry,0,0,0
HP 841w6pa 255 g9 AMD Ryzen 3 Dual Core AMD Ryzenâ„¢ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 255 G8 La...,HP,25499.0,27.58,4.0,60.0,5.0,8.0,512.0,SSD,AMD,Entry,0,0,0
HP Envy13 x360 bf0121tu Intel Core i5 12th Gen I5 1230U - (16 GB + 16 GB Optane/512 GB SSD/Windows 11 ...,HP,83520.0,10.7,4.3,185.0,23.0,16.0,512.0,SSD,Intel,Mid,12,0,0
Lenovo AMD Ryzen 5 Ryzenâ„¢ 5 - (8 GB/512 GB SSD/Windows 11 Home) 82R400BGIN Thin and Light Laptop,Lenovo,34990.0,36.49,4.3,4.0,0.0,8.0,512.0,SSD,AMD,Mid,0,0,0
MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,MSI,51990.0,23.53,4.2,112.0,15.0,8.0,512.0,SSD,Intel,Mid,12,0,1
Thomson NEO Core Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin...,Thomson,43770.0,37.46,4.7,3.0,1.0,16.0,512.0,SSD,Intel,High,12,0,0
MSI Cyborg 15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,MSI,79990.0,35.49,4.7,3.0,0.0,16.0,512.0,SSD,Intel,High,12,0,1
Acer Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Light Laptop,Acer,45990.0,29.25,0.0,0.0,0.0,16.0,512.0,SSD,Intel,Mid,12,0,0
HP Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fy5004TU Thin and Light Lapto...,HP,42990.0,18.46,4.2,5540.0,485.0,16.0,512.0,SSD,Intel,Entry,12,0,0
MSI Thin 15 Intel Core i7 12th Gen 12650H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,MSI,67990.0,19.05,0.0,0.0,0.0,8.0,1024.0,SSD,Intel,High,12,0,1
HP Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3563TU Thin and Light Lapto...,HP,36890.0,19.08,4.3,760.0,74.0,8.0,512.0,SSD,Intel,Entry,11,0,0
HP AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 14s-fy1005AU Thin and Light Laptop,HP,60990.0,18.89,4.2,594.0,44.0,16.0,512.0,SSD,AMD,High,0,0,0
DELL 3540 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Ubuntu) Latitude 3540 Laptop,DELL,31999.0,34.55,3.7,12.0,1.0,8.0,512.0,SSD,Intel,Entry,12,0,0
MSI Thin 15 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,MSI,91990.0,11.54,3.7,3.0,0.0,16.0,1024.0,SSD,Intel,High,13,0,1
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,Lenovo,53390.0,23.61,3.8,53.0,5.0,16.0,512.0,SSD,Intel,Mid,12,0,0
HP (15s-fq5007TU) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5327TU Thin a...,HP,38990.0,23.75,4.2,5540.0,485.0,8.0,512.0,SSD,Intel,Entry,12,0,0
MSI Katana 17 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,MSI,89990.0,27.42,4.8,22.0,3.0,16.0,512.0,SSD,Intel,High,13,0,1
GIGABYTE G Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVID...,GIGABYTE,63990.0,55.47,3.9,11.0,3.0,16.0,512.0,SSD,Intel,Mid,12,0,0
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,HP,36990.0,27.85,4.2,3102.0,221.0,8.0,512.0,SSD,Intel,Entry,12,0,0
Lenovo IdeaPad Slim 1 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | ...,Lenovo,35990.0,34.67,4.2,4238.0,411.0,8.0,512.0,SSD,AMD,Mid,0,0,0
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511...,DELL,40990.0,29.74,4.1,92.0,8.0,8.0,256.0,SSD,Intel,Entry,11,0,0
Acer Aspire 3D 15 SpatialLabs Edition Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Hom...,Acer,149990.0,0.67,0.0,0.0,0.0,16.0,512.0,SSD,Intel,Mid,13,0,0
ASUS Vivobook S 15 OLED Intel H-Series Intel Core i9 13th Gen 13900H - (16 GB/1 TB SSD/Windows 11 Home...,ASUS,99990.0,25.93,4.4,76.0,4.0,16.0,1024.0,SSD,Intel,Other,0,0,0
Acer Aspire Lite AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,Acer,41990.0,40.01,3.5,19.0,1.0,16.0,512.0,SSD,AMD,High,0,0,0
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) IN-N15I Thin ...,Thomson,27490.0,31.26,5.0,3.0,0.0,8.0,256.0,SSD,Intel,Entry,12,0,0
MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,MSI,54990.0,38.89,3.9,7.0,1.0,16.0,512.0,SSD,Intel,Mid,12,0,1
HP G9 250 Intel Core i7 12th Gen 1255U Intel Turbo Boost - (8 GB/512 GB SSD/Windows 11 Pro) 250 G9 Lap...,HP,59990.0,32.59,0.0,0.0,0.0,8.0,512.0,SSD,Intel,High,12,0,0
HP Intel Intel Core i3 10th Gen 10110U - (8 GB/512 GB SSD/Windows 10 Home) 15s-DU1516TU Thin and Light...,HP,39890.0,16.88,4.3,1480.0,138.0,8.0,512.0,SSD,Intel,Entry,10,0,0
MSI Thin 15 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,MSI,51990.0,23.53,4.2,112.0,15.0,8.0,512.0,SSD,Intel,Mid,12,0,1
